beer_id,beer_name,mash_type,brewer,batch_size,boil_size,efficiency
oak-aged-orange-strong-wit,[u'Oak Aged Orange Strong Wit'],[u'All Grain'],[u'Mike M'],[u'18.9270589'],[u'22.71247068'],[u'55.0']
snowed-in-black-lager-iv,[u'Snowed In Black Lager IV'],[u'All Grain'],[u'natedemmons'],[u'22.71247068'],[u'32.4409789546'],[u'70.0']
cream-ale-15,[u'Cream Ale'],[u'Extract'],[u'Jake Gafner'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
adams-ale,[u'Adams Ale*'],[u'Extract'],[u'Jake Sunkin'],[u'3.78541178'],[u'4.731764725'],[u'75.0']
fresh-nzapa,[u'Fresh NZAPA'],[u'All Grain'],[u'All Imperial Brewing'],[u'28.0'],[u'8.88'],[u'69.0']
fords-prefect-bitter-2011-10-08-v,"[u""Ford's Prefect Bitter (2011-10-08 version)""]",[u'All Grain'],[u'Beejay'],[u'19.911265962799998'],[u'24.8701553946'],[u'70.0']
100-hoatmeal-stout-d23c04,[u'(100) Hoatmeal Stout'],[u'All Grain'],[u'Beached Brew'],[u'20.81976479'],[u'24.983717748'],[u'80.0']
spankies-german-pils,[u'Spankies German Pils'],[u'Extract'],[u'KB'],[u'22.71247068'],[u'13.627482408'],[u'75.0']
english-pale-2016,[u'English Pale 2016'],[u'All Grain'],[u'jpreece411'],[u'20.81976479'],[u'25.677709907666653'],[u'75.0']
hop-to-conclusions-6444bf,[u'Hop to conclusions'],[u'All Grain'],[u'trailblazernc'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
nugget-ipa-13,[u'Nugget IPA'],[u'All Grain'],[u'Jim'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
centennial-blonde-81,[u'Centennial Blonde'],[u'All Grain'],[u'DrBuzz'],[u'20.81976479'],[u'23.9238024496'],[u'75.0']
05m-darkamerica-a-lager,[u'05M darkAmerica a LAGER'],[u'All Grain'],[u'nwibrewing'],[u'18.9270589'],[u'20.81976479'],[u'75.0']
wgv-pale,[u'WGV Pale'],[u'All Grain'],[u'Graham Peel'],[u'18.9270589'],[u'23.658823625'],[u'84.0']
cascadian-pale,[u'Cascadian Pale'],[u'All Grain'],[u'Paulty'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
bark-single-hop-esb,[u'Bark Single Hop ESB'],[u'All Grain'],[u'RichardStrand'],[u'20.0'],[u'6.336'],[u'75.0']
le-black-magic-weizen,[u'Le Black Magic Weizen'],[u'All Grain'],[u'Simio Perez'],[u'19.0'],[u'5.522'],[u'65.0']
bigballbrewin-centennial-blonde,[u'BigBallBrewin Centennial Blonde'],[u'All Grain'],[u'Rocks1'],[u'41.63952958'],[u'45.803482538'],[u'75.0']
midwest-supplies-irish-red-ale-ki,"[u""Midwest Supplies' Irish Red Ale Kit""]",[u'Partial Mash'],[u'Casey Wilson'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
citra-smash-6,[u'Citra SMaSH'],[u'All Grain'],[u'HoppinJapan'],[u'23.0153036224'],[u'28.8448377636'],[u'75.0']
blue-boy,[u'Blue Boy'],[u'Extract'],[u'GentlemanOfNote'],[u'18.9270589'],[u'10.220611806'],[u'75.0']
b1-m-ipa,[u'[B1] M+ IPA'],[u'All Grain'],[u'raymadigan'],[u'13.24894123'],[u'18.9270589'],[u'75.0']
big-smile-ipa-1,[u'Big Smile IPA'],[u'Partial Mash'],[u'GreenValleyHomeBrew'],[u'37.8919719178'],[u'47.31764725'],[u'75.0']
mosaic-funky-apa-no-1,[u'Mosaic Funky APA No. 1'],[u'All Grain'],[u'BlueJezza'],[u'20.0'],[u'6.336'],[u'75.0']
ruddy-ale,[u'Ruddy Ale'],[u'All Grain'],[u'jibby'],[u'20.81976479'],[u'26.0436330464'],[u'90.0']
greasy-caveman-pale-ale,[u'Greasy Caveman Pale Ale'],[u'All Grain'],[u'TurboS40'],[u'37.8541178'],[u'45.42494136'],[u'75.0']
shad-run-blond-ale,[u'Shad Run Blond Ale'],[u'Partial Mash'],[u'xxchet22xx'],[u'20.81976479'],[u'24.983717748'],[u'50.0']
palipa,[u'PALIPA'],[u'All Grain'],[u'challenger180'],[u'9.46352945'],[u'13.438211819'],[u'81.0']
nb-saison-2,[u'NB Saison'],[u'All Grain'],[u'swarr65'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
60-jurassic-park-amber-v3,[u'#60 Jurassic Park Amber v3'],[u'All Grain'],[u'braceful'],[u'11.734776518'],[u'13.84703629124'],[u'70.0']
saison-citra-1,[u'Saison Citra'],[u'All Grain'],[u'JD77'],[u'20.0'],[u'8.28'],[u'70.0']
untitled-blonde-ale-20,[u'Untitled Blonde Ale'],[u'All Grain'],[u'Gwitz'],[u'129.83962405399998'],[u'162.2806030086'],[u'85.0']
141-irish-red,[u'141 - Irish Red'],[u'All Grain'],[u'vwedeking'],[u'22.71247068'],[u'28.39058835'],[u'75.0']
z-pale-ale,[u'Z pale ale'],[u'All Grain'],[u'kgneville'],[u'18.9270589'],[u'23.658823625'],[u'72.0']
less-bitter-2011-05-12-version,[u'Less Bitter (2011-05-12 version)'],[u'Partial Mash'],[u'TNT Home Brew'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
chipotle-porter,[u'Chipotle Porter'],[u'Partial Mash'],[u'Drowned Chipmunk'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
afternoon-delight-1,[u'Afternoon Delight #1'],[u'All Grain'],[u'Michael Rising'],[u'11.3940894578'],[u'14.195294175'],[u'80.0']
english-barleywine-19,[u'English Barleywine'],[u'All Grain'],[u'joebad'],[u'18.9270589'],[u'27.0278401092'],[u'70.0']
euro-smash,[u'Euro SMaSH'],[u'All Grain'],[u'Philz0r'],[u'9.46352945'],[u'11.8483388714'],[u'75.0']
0331-barleykamm,[u'(033.1) BarleyKamm'],[u'All Grain'],[u'Beached Brew'],[u'18.9270589'],[u'24.60517657'],[u'57.0']
schweet-v2,[u'Schweet v.2'],[u'All Grain'],[u'Cornbread'],[u'11.35623534'],[u'14.763105942'],[u'70.0']
wheat-with-phil,[u'Wheat with Phil'],[u'All Grain'],[u'Magnumjja'],[u'18.9270589'],[u'19.873411845'],[u'67.0']
old-south-farmhouse-amber-ale,[u'Old South Farmhouse Amber Ale'],[u'Partial Mash'],[u'voodoocurt'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
ingef-r-l,[u'Ingef\xe6r\xf8l'],[u'Extract'],[u'Herregaard'],[u'10.0'],[u'2.7456'],[u'75.0']
repentance,[u'Repentance'],[u'All Grain'],[u'Pickett'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
spvbrew-sheep-bastard,[u'SPVBREW Sheep Bastard'],[u'All Grain'],[u'\xd8yvind Nordhagen'],[u'15.0'],[u'16.66'],[u'70.0']
maivon-saison,[u'Maivon Saison'],[u'Extract'],[u'williambrewster'],[u'21.766117735'],[u'26.119341282'],[u'75.0']
good-cheer-christmas-beer,[u'Good Cheer Christmas Beer'],[u'Partial Mash'],[u'iworkatinitech'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
regal-beagle-ipa,[u'Regal Beagle IPA'],[u'All Grain'],[u'BenMeyers'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
midwest-irish-ale,[u'Midwest Irish Ale'],[u'Partial Mash'],[u'Jonathan'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
analog-export,[u'Analog Export'],[u'All Grain'],[u'Don C'],[u'20.81976479'],[u'26.0436330464'],[u'75.0']
amber-ipa-2,[u'Amber IPA'],[u'All Grain'],[u'Sin Boldly Brewery'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
finals-week-ipa,[u'Finals week IPA'],[u'All Grain'],[u'stormybrew'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
spring-fling-hefeweizen-5-gal,[u'Spring Fling Hefeweizen - 5 gal '],[u'All Grain'],[u'dpwilton999'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
simcyl-nelsyl-galaxy,[u'simcyl-nelsyl- galaxy'],[u'All Grain'],[u'rayn'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
golden-ale-top-of-head,[u'Golden Ale - Top of Head'],[u'Extract'],[u'dainty'],[u'18.9270589'],[u'15.14164712'],[u'75.0']
3-5-number-three-variant-five-pale-ale-c51055,"[u'#3-5 (Number Three, Variant Five) Pale Ale']",[u'Extract'],[u'Tommy Williams'],[u'4.0125364868'],[u'4.81504378416'],[u'75.0']
black-citra-ipa-2,[u'Black Citra IPA'],[u'Extract'],[u'tschup0'],[u'18.9270589'],[u'18.9270589'],[u'75.0']
red-ale-166,[u'Red ale'],[u'All Grain'],[u'Seanmo619'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
belgian-wheat-5-gal-f4f095,[u'Belgian Wheat 5 gal'],[u'Extract'],[u'russ1302'],[u'18.9270589'],[u'23.091011857999998'],[u'75.0']
triple-chocolate-belgian-stout,[u'Triple Chocolate Belgian Stout'],[u'All Grain'],[u'Pooka_NC'],[u'22.71247068'],[u'28.39058835'],[u'83.0']
darkwing-duck-f0890a,[u'Darkwing Duck'],[u'All Grain'],[u'dmduck'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
bitta-bitter,[u'Bitta Bitter'],[u'All Grain'],[u'Andrew'],[u'22.71247068'],[u'28.39058835'],[u'74.0']
founders-breakfast-stout-3,[u'Founders Breakfast Stout'],[u'All Grain'],[u'gman585'],[u'18.9270589'],[u'23.658823625'],[u'60.0']
dark-abbey-4,[u'Dark Abbey'],[u'Partial Mash'],[u'BioTech'],[u'19.0'],[u'9.0'],[u'75.0']
pumpkin-ale-124,[u'Pumpkin Ale'],[u'Partial Mash'],[u'terwilliger'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
ira-18,[u'IRA'],[u'All Grain'],[u'rigidrotor'],[u'19.873411845'],[u'24.60517657'],[u'71.0']
back-door-brown,[u'Back Door Brown'],[u'All Grain'],[u'ELBong'],[u'18.9270589'],[u'22.71247068'],[u'85.0']
blair-brew,[u'Blair Brew'],[u'All Grain'],[u'hsuvolleyball34'],[u'20.81976479'],[u'26.0436330464'],[u'70.0']
chocolate-stout-87,[u'chocolate stout'],[u'All Grain'],[u'brewmasterflash'],[u'20.81976479'],[u'26.0436330464'],[u'70.0']
light-wheat-2,[u'Light Wheat'],[u'Partial Mash'],[u'Jackwaggon'],[u'8.327905916'],[u'4.5046400182'],[u'75.0']
winter-warmer-2013-4,[u'Winter Warmer 2013'],[u'Partial Mash'],[u'Matt Chambers'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
formal-v-neck-belgian-ale,[u'Formal V-neck Belgian Ale'],[u'All Grain'],[u'jermbob'],[u'18.9270589'],[u'24.60517657'],[u'73.0']
ubc-belgian-quad,[u'UBC Belgian Quad'],[u'All Grain'],[u'Gordy Ritchie'],[u'41.63952958'],[u'47.885459017'],[u'75.0']
habitual-line-stepper,[u'Habitual Line Stepper'],[u'All Grain'],[u'Evergreen Brewing'],[u'19.684141256'],[u'24.60517657'],[u'75.0']
dry-brown,[u'dry brown'],[u'All Grain'],[u'Adam'],[u'9.5013835678'],[u'11.8483388714'],[u'75.0']
scott-brew-winter-spice-batch-20,[u'Scott Brew Winter spice batch 20'],[u'Partial Mash'],[u'Scott'],[u'22.71247068'],[u'28.39058835'],[u'75.0']
big-brew-day-coffee-mild,[u'Big Brew Day Coffee Mild'],[u'Extract'],[u'ReaperUnreal'],[u'4.163952958'],[u'5.2049411975'],[u'75.0']
columbus-simcoe,[u'Columbus Simcoe'],[u'All Grain'],[u'Robipear'],[u'5.0'],[u'1.584'],[u'71.0']
chela-grone,[u'Chela Grone'],[u'All Grain'],[u'Jim Armbrust'],[u'26.49788246'],[u'31.797458952000003'],[u'75.0']
rye-of-the-hurricane-ii-1,[u'Rye of the Hurricane II'],[u'All Grain'],[u'dracha'],[u'20.81976479'],[u'26.0436330464'],[u'62.0']
dark-helmet-1,[u'Dark Helmet'],[u'All Grain'],[u'Splintered Oak Farms'],[u'21.8039718528'],[u'27.444235405'],[u'80.0']
newcastle-brown-ale-nukie-brown,[u'Newcastle Brown Ale (nukie brown)'],[u'All Grain'],[u'Wizeguy'],[u'11.3940894578'],[u'14.195294175'],[u'75.0']
citra20-4cae38,[u'Citra20'],[u'All Grain'],[u'Yeazzty '],[u'3.78541178'],[u'5.67811767'],[u'65.0']
south-street-ipa-a5aa2d,[u'South Street IPA'],[u'All Grain'],[u'South Street Brewing Co.'],[u'14.99'],[u'3.96'],[u'75.0']
annies-berry-berry-ale-1,"[u""Annie's Berry Berry Ale""]",[u'Partial Mash'],[u'cuthbob'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
fugetaboutit-oat-pale,[u'Fugetaboutit Oat Pale'],[u'All Grain'],[u'angryb'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
dupple-ipa,[u'Dupple IPA'],[u'Partial Mash'],[u'bedhedted'],[u'19.684141256'],[u'24.60517657'],[u'75.0']
down-a-dark-abbey,[u'Down a Dark Abbey'],[u'All Grain'],[u'Dave Bell'],[u'23.0'],[u'7.296'],[u'75.0']
christmas-ale-8a739b,[u'Christmas Ale'],[u'All Grain'],[u'Chris Keppler'],[u'4.731764725'],[u'6.1323670836'],[u'75.0']
pineapple-ipa-7,[u'Pineapple IPA'],[u'Partial Mash'],[u'Red Dog Brewing'],[u'18.9270589'],[u'22.2582212664'],[u'75.0']
amber-s-pale-ale-d605eb,"[u""amber's pale ale""]",[u'Extract'],[u'ryguy'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
ok-pale-ag-8-150f-mash-briess-6-row-d-munich-wyeast-1056,[u'OK Pale AG #8 - 150F Mash / Briess 6-Row / D. Munich - Wyeast 1056'],[u'All Grain'],[u'Simon'],[u'26.49788246'],[u'33.122353075'],[u'75.0']
john-pale-ale-jpa,[u'John Pale Ale (JPA)'],[u'All Grain'],[u'Scarmbrew'],[u'22.71247068'],[u'27.254964816'],[u'75.0']
nelson-ipa-15,[u'Nelson IPA'],[u'Extract'],[u'Craig Wiggins'],[u'3.0283294240000003'],[u'3.1797458952'],[u'75.0']
sammys-oatmeal-stout,"[u""Sammy's Oatmeal Stout""]",[u'All Grain'],[u'Cameron Waugh'],[u'20.781910672200002'],[u'29.7533365908'],[u'75.0']
lovebite-weizenbier,[u'Lovebite Weizenbier'],[u'Extract'],[u'ajfranke'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
spapoop-ipa,[u'Spapoop IPA'],[u'All Grain'],[u'Mojohn'],[u'41.6016754622'],[u'52.049411975'],[u'76.0']
shiva-kitty,[u'Shiva Kitty'],[u'All Grain'],[u'jeffurbanski'],[u'22.71247068'],[u'28.39058835'],[u'75.0']
scottish-70-3,[u'Scottish 70'],[u'Partial Mash'],[u'Beers4BG'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
summer-lover-1,[u'Summer Lover'],[u'Extract'],[u'Shawn Pettit'],[u'15.14164712'],[u'18.169976544'],[u'75.0']
saison-2-19,[u'Saison 2'],[u'All Grain'],[u'bikefoolery'],[u'45.42494136'],[u'64.8819579092'],[u'75.0']
3-g-hop-burstid,[u'3 G Hop Burstid'],[u'All Grain'],[u'Pdlpusher'],[u'11.35623534'],[u'14.195294175'],[u'60.0']
022-mild,[u'022 - Mild'],[u'All Grain'],[u'dualcells'],[u'20.0'],[u'6.336'],[u'75.0']
oatmeal-porter-18,[u'Oatmeal Porter'],[u'All Grain'],[u'Ian'],[u'20.81976479'],[u'26.0436330464'],[u'75.0']
2015-hard-cider-trial-3-58b3e7,[u'2015 Hard Cider - Trial 3'],[u'Extract'],[u'Teeerow'],[u'18.9270589'],[u'21.513756949666654'],[u'75.0']
bachelors-beach-brew,"[u""Bachelor's Beach Brew""]",[u'All Grain'],[u'Alex G'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
alpine-smash,[u'Alpine Smash'],[u'All Grain'],[u'Lejnd'],[u'20.81976479'],[u'26.0436330464'],[u'75.0']
bale-pale-ale-v2,[u'Bale Pale Ale v2'],[u'Partial Mash'],[u'kmoquin57'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
62-tasty-amarillo-wheat-bitter,[u'#62 Tasty Amarillo Wheat Bitter'],[u'All Grain'],[u'Chris Rolling'],[u'34.06870602'],[u'37.475576622'],[u'75.0']
byo-odell-double-pilsner,[u'BYO Odell Double Pilsner '],[u'Extract'],[u'djbaker77'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
irish-red-nose-in-leftovers-ale,[u'Irish Red Nose (In Leftovers) Ale'],[u'Extract'],[u'derekp'],[u'3.78541178'],[u'4.542494136'],[u'75.0']
bucks-barleywine,[u'Bucks Barleywine'],[u'All Grain'],[u'Buck Russo'],[u'18.9270589'],[u'27.0278401092'],[u'75.0']
far-canal-pale-ale,[u'Far Canal Pale Ale'],[u'All Grain'],[u'Barneyhanway'],[u'80.0'],[u'27.469'],[u'75.0']
tc-three-weizmen,[u'TC - Three Weizmen'],[u'All Grain'],[u'octeium'],[u'18.9270589'],[u'27.7092142296'],[u'73.0']
left-hand-milk-stout-clone-46,[u'left hand milk stout clone'],[u'Extract'],[u'MileHighFunk'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
dannys-zombie-dust,"[u""Danny's Zombie Dust""]",[u'All Grain'],[u'Danny Taco'],[u'19.873411845'],[u'23.848094214'],[u'65.0']
persistence,[u'Persistence'],[u'All Grain'],[u'Virtus'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
magpie-v,[u'Magpie V'],[u'All Grain'],[u'Brent Newberry'],[u'20.81976479'],[u'24.983717748'],[u'80.0']
abbey-wheat,[u'Abbey Wheat'],[u'All Grain'],[u'Gord Sellar'],[u'21.009035379'],[u'33.7658730776'],[u'69.0']
maple-wheat-ale,[u'Maple Wheat Ale'],[u'Extract'],[u'Greg'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
6-enkel,[u'6 Enkel'],[u'All Grain'],[u'Matthew Reece'],[u'18.9270589'],[u'23.658823625'],[u'82.0']
cherry-wheat-ale-clonebrew-of-saml-smith-organic-cherry-ale,"[u""Cherry Wheat Ale-Clonebrew of Sam'l Smith Organic Cherry Ale.""]",[u'Partial Mash'],[u'Jason'],[u'22.71247068'],[u'28.39058835'],[u'75.0']
belgian-strong-test,[u'Belgian Strong test'],[u'All Grain'],[u'Jason Mills'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
poor-mans-goldings-appreciation,"[u""Poor Man's Goldings Appreciation""]",[u'Partial Mash'],[u'WilliamSlayer'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
pale-ale-iii-5,[u'Pale Ale III'],[u'Extract'],[u'Ben Ronan'],[u'18.9270589'],[u'14.195294175'],[u'75.0']
red-emption-ale-red-ale,[u'Red-emption Ale (Red Ale)'],[u'All Grain'],[u'Stockyard'],[u'22.71247068'],[u'28.39058835'],[u'70.0']
the-godmens-malt-liquid,"[u""The Godmen's Malt Liquid""]",[u'All Grain'],[u'loafgoat'],[u'9.5013835678'],[u'11.8483388714'],[u'75.0']
hee-fee,[u'Hee-fee'],[u'All Grain'],[u'Chris Campbell'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
muddy-paws-f20f73,[u'Muddy Paws'],[u'All Grain'],[u'Matt Wintercorn'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
merican-wheat-1,"[u""'Merican Wheat""]",[u'Partial Mash'],[u'adadams78'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
black-nugget-ipa,[u'black nugget ipa'],[u'Partial Mash'],[u'chris hatcher'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
ginger-wheat-8,[u'Ginger Wheat'],[u'All Grain'],[u'Derek Huntington'],[u'11.35623534'],[u'13.627482408'],[u'65.0']
hr-pale-ale,[u'HR Pale Ale'],[u'All Grain'],[u'NigeltheBold'],[u'18.9270589'],[u'23.658823625'],[u'73.0']
ace-cream-ale-bjcp-6a,[u'ACE Cream Ale (BJCP 6A)'],[u'Partial Mash'],[u'Alphageek'],[u'18.9270589'],[u'21.4822118515'],[u'75.0']
new-bretts,[u'New Bretts'],[u'All Grain'],[u'DerektDay'],[u'37.8541178'],[u'45.42494136'],[u'75.0']
american-doripa,[u'AMERICAN DORIPA'],[u'All Grain'],[u'Javier Cort'],[u'20.0'],[u'6.072'],[u'70.0']
1st-miild,[u'1st Miild'],[u'All Grain'],[u'Brian Hall'],[u'41.6016754622'],[u'52.049411975'],[u'65.0']
artifact-ale,[u'Artifact ale'],[u'Partial Mash'],[u'Kyle Imwalle'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
batch-8-hot-and-numbing-ginger-beer,[u'Batch 8: Hot & Numbing Ginger Beer'],[u'All Grain'],[u'adwileski'],[u'18.9270589'],[u'21.766117735'],[u'75.0']
ipa-test-willamette,[u'IPA test: Willamette'],[u'All Grain'],[u'wallured'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
deadhead-ipa,[u'Deadhead IPA'],[u'All Grain'],[u'Kdean'],[u'37.8541178'],[u'45.42494136'],[u'75.0']
teach-a-friend-apa,[u'Teach a friend APA'],[u'Partial Mash'],[u'Trentin Priebe'],[u'20.781910672200002'],[u'26.0436330464'],[u'75.0']
descent,[u'Descent'],[u'All Grain'],[u'Sudssucker'],[u'20.81976479'],[u'27.325941286875'],[u'72.0']
american-corn-lager,[u'American Corn Lager'],[u'All Grain'],[u'Jesse Smith'],[u'24.60517657'],[u'35.166475436199995'],[u'72.0']
parizlje-weissbier,[u'Parizlje Weissbier'],[u'All Grain'],[u'Simon'],[u'15.0'],[u'4.851'],[u'65.0']
ancho-chocolate-dark-strong-ale,[u'Ancho Chocolate Dark Strong Ale'],[u'All Grain'],[u'Jason Wyatt'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
imperial-stout-25,[u'Imperial Stout'],[u'All Grain'],[u'Anthony'],[u'18.9270589'],[u'23.658823625'],[u'80.0']
palalia-indian-pale-ale-f470a1,[u'Palalia Indian Pale Ale'],[u'Partial Mash'],[u'Mathieu Gagne'],[u'18.93'],[u'6.0'],[u'75.0']
sofiemyr-amber,[u'Sofiemyr Amber'],[u'All Grain'],[u'cjohansen'],[u'30.0'],[u'8.93'],[u'70.0']
russian-imperial-stout-f72f3e,[u'Russian Imperial Stout'],[u'All Grain'],[u'Anders'],[u'20.0'],[u'9.28'],[u'70.0']
yellow-ribbon-pale-ale-v10,[u'Yellow Ribbon Pale Ale V1.0'],[u'All Grain'],[u'Tilion Brewing Company'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
neptunes-wrath,"[u""Neptune's Wrath""]",[u'All Grain'],[u'Wicked Pissa'],[u'20.441223612'],[u'26.5735906956'],[u'69.0']
first-esb-1,[u'First ESB'],[u'Partial Mash'],[u'Brad Wheeling'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
pumpkin-ale-23,[u'Pumpkin Ale'],[u'Partial Mash'],[u'jmu500'],[u'11.3940894578'],[u'14.195294175'],[u'75.0']
not-too-shabbey,[u'Not Too Shabbey'],[u'All Grain'],[u'prkspilot'],[u'18.9270589'],[u'23.658823625'],[u'70.0']
mimicry,[u'Mimicry '],[u'All Grain'],[u'bird_machine'],[u'20.81976479'],[u'27.254964816'],[u'50.0']
imperial-venereal,[u'imperial venereal'],[u'All Grain'],[u'Buddy'],[u'22.71247068'],[u'28.39058835'],[u'75.0']
tryout,[u'tryout'],[u'Extract'],[u'Ben&Bas'],[u'3.79'],[u'2.0'],[u'75.0']
all-american-rye-pale-ale-batch-2,[u'All American Rye Pale Ale - Batch 2'],[u'All Grain'],[u'Dino'],[u'22.71247068'],[u'28.39058835'],[u'80.0']
aletron-1d739b,[u'AleTron'],[u'All Grain'],"[u""Eric's Experiment Ales""]",[u'18.9270589'],[u'22.71247068'],[u'70.0']
belgianticipation-mk-2,[u'Belgianticipation Mk 2'],[u'Extract'],[u'mmangus'],[u'15.14164712'],[u'19.684141256'],[u'30.0']
golden-strong-ale-5,[u'Golden Strong Ale'],[u'All Grain'],[u'themurph'],[u'23.658823625'],[u'30.7564707125'],[u'70.0']
pats-honey-brown-nectar-ag,"[u""Pat's Honey Brown Nectar AG""]",[u'Partial Mash'],[u'DrBuzz'],[u'22.71247068'],[u'27.254964816'],[u'75.0']
bb7-zythos-ipa,[u'BB7 Zythos IPA'],[u'Partial Mash'],[u'HopJeff'],[u'18.9270589'],[u'22.2582212664'],[u'75.0']
esb-jan,[u'ESB - Jan'],[u'All Grain'],[u'hopandbarley28'],[u'5.299576492'],[u'6.624470615'],[u'65.0']
chocolate-stout-19,[u'Chocolate Stout'],[u'All Grain'],[u'Dave'],[u'43.4943813522'],[u'54.434221396400005'],[u'75.0']
the-whiskey-wood,[u'The Whiskey Wood'],[u'Partial Mash'],[u'kaimjr'],[u'19.684141256'],[u'24.60517657'],[u'75.0']
esb-fuggles-808a42,[u'ESB Fuggles'],[u'Partial Mash'],[u'Frank Hearl'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
christmas-brown-2,[u'Christmas Brown'],[u'All Grain'],[u'bigryan047'],[u'15.14164712'],[u'18.169976544'],[u'60.0']
live-oak-hefeweizen-clone,[u'Live Oak Hefeweizen Clone'],[u'All Grain'],[u'baronvonbier'],[u'18.9270589'],[u'30.699689535799997'],[u'65.0']
green-epa,[u'Green EPA'],[u'All Grain'],[u'Pato Frio'],[u'18.9270589'],[u'23.658823625'],[u'70.0']
new-ipa-14,[u'New IPA'],[u'Partial Mash'],[u'trptjosh'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
fakedra-phaedra-belgian-rye-ipa-clone,[u'Fakedra - Phaedra Belgian Rye IPA Clone'],[u'All Grain'],[u'cornchipmeteor'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
golden-girl-1,[u'Golden Girl'],[u'All Grain'],[u'Anonymous'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
light-raspberry-wheat,[u'Light Raspberry Wheat'],[u'Partial Mash'],[u'Daniel Walker'],[u'20.781910672200002'],[u'26.0436330464'],[u'75.0']
iba-20,[u'IBA'],[u'All Grain'],[u'poules'],[u'9.0'],[u'2.856'],[u'50.0']
sierra-pale-ale-clone-1,[u'Sierra Pale Ale Clone'],[u'All Grain'],[u'Dave'],[u'22.71247068'],[u'28.39058835'],[u'64.5']
scottish-ale-16,[u'Scottish Ale'],[u'All Grain'],[u'Frankie Schneeberg'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
belgian-special-7-13-14,[u'Belgian Special 7/13/14'],[u'All Grain'],[u'brian riches'],[u'56.7811767'],[u'68.13741204'],[u'70.0']
south-hills-session-2,[u'South Hills Session 2'],[u'Extract'],[u' ebw'],[u'18.9270589'],[u'20.81976479'],[u'75.0']
ipa-147,[u'ipa'],[u'All Grain'],[u'jdw97702'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
citra-pale-ale-dark,[u'Citra pale ale (dark)'],[u'Partial Mash'],[u'dwearly'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
reverse-cf-american-hef,[u'Reverse CF American Hef'],[u'Partial Mash'],[u'Kevinjbarnes'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
shinglemill-american-pale-ale,[u'Shinglemill American Pale Ale'],[u'All Grain'],[u'fog'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
lilly-flanders-red-for-apple-brandy-barrel-4th-pull,"[u'""Lilly"" - Flanders Red for apple brandy barrel 4th pull']",[u'All Grain'],[u'DerektDay'],[u'20.81976479'],[u'27.065694227'],[u'75.0']
tripel-a-3,[u'Tripel A'],[u'All Grain'],[u'bmoffett'],[u'20.81976479'],[u'27.065694227'],[u'75.0']
