beer_id,beer_name,name,origin,alpha,beta,amount,use,form,time,notes
lemon-honey-summer-shandy,[u'Lemon Honey  Summer Shandy'],[u'Cascade (US)'],[u'United States'],[u'7.0'],[],[u'0.007087375'],[u'Boil'],[u'Pellet'],[u'15'],"[u'Very successful and well-established American aroma hop developed by Oregon State University\'s breeding program in 1956 from Fuggle and Serebrianker (a Russian variety), but not released for cultivation until 1972. Gives the distinct citrus/grapefruit aroma to the Pale Ale produced by California\'s Sierra Nevada Brewing Company, the best-selling American pale ale in the country. One of the ""Three Cs"" along with Centennial and Columbus. Named for the Cascade Range. Substitutes: Centennial and Columbus (but they have a higher Alpha Acid content).']"
belgian-ipa-218,[u'Belgian IPA'],[],[],[],[],[],[],[],[],[]
belgian-ipa-218,[u'Belgian IPA'],[u'Super Pride (AU)'],[u'Australia'],[u'12.9'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'60'],[]
belgian-ipa-218,[u'Belgian IPA'],[u'Motueka (NZ)'],[u'New Zealand'],[u'7.7'],[],[u'0.01417475'],[u'Boil'],[u'Pellet'],[u'30'],[]
belgian-ipa-218,[u'Belgian IPA'],[u'Galaxy (AU)'],[u'Australia'],[u'15.0'],[],[u'0.01417475'],[u'Boil'],[u'Pellet'],[u'30'],[]
belgian-ipa-218,[u'Belgian IPA'],[u'Galaxy (AU)'],[u'Australia'],[u'15.0'],[],[u'0.01417475'],[u'Boil'],[u'Pellet'],[u'10'],[]
belgian-ipa-218,[u'Belgian IPA'],[u'Galaxy (AU)'],[u'Australia'],[u'15.0'],[],[u'0.01417475'],[u'Boil'],[u'Pellet'],[u'10'],[]
belgian-ipa-218,[u'Belgian IPA'],[u'Motueka (NZ)'],[u'New Zealand'],[u'7.7'],[],[u'0.01417475'],[u'Boil'],[u'Pellet'],[u'1'],[]
janets-brown-25,[u'Janets Brown'],[],[],[],[],[],[],[],[],[]
janets-brown-25,[u'Janets Brown'],[u'Northern Brewer (DE)'],[u'Germany'],[u'8.5'],[],[u'0.021262124999999996'],[u'Mash'],[u'Pellet'],[u'60'],[]
janets-brown-25,[u'Janets Brown'],[u'Northern Brewer (DE)'],[u'Germany'],[u'8.5'],[],[u'0.035465224499999996'],[u'Boil'],[u'Pellet'],[u'60'],[]
janets-brown-25,[u'Janets Brown'],[u'Northern Brewer (DE)'],[u'Germany'],[u'8.5'],[],[u'0.028377849499999996'],[u'Boil'],[u'Pellet'],[u'15'],[]
janets-brown-25,[u'Janets Brown'],[u'Cascade (US)'],[u'United States'],[u'5.75'],[],[u'0.04252424999999999'],[u'Boil'],[u'Pellet'],[u'10'],"[u'Very successful and well-established American aroma hop developed by Oregon State University\'s breeding program in 1956 from Fuggle and Serebrianker (a Russian variety), but not released for cultivation until 1972. Gives the distinct citrus/grapefruit aroma to the Pale Ale produced by California\'s Sierra Nevada Brewing Company, the best-selling American pale ale in the country. One of the ""Three Cs"" along with Centennial and Columbus. Named for the Cascade Range. Substitutes: Centennial and Columbus (but they have a higher Alpha Acid content).']"
janets-brown-25,[u'Janets Brown'],[u'Cascade (US)'],[u'United States'],[u'5.75'],[],[u'0.04252424999999999'],[u'Boil'],[u'Pellet'],[u'0'],"[u'Very successful and well-established American aroma hop developed by Oregon State University\'s breeding program in 1956 from Fuggle and Serebrianker (a Russian variety), but not released for cultivation until 1972. Gives the distinct citrus/grapefruit aroma to the Pale Ale produced by California\'s Sierra Nevada Brewing Company, the best-selling American pale ale in the country. One of the ""Three Cs"" along with Centennial and Columbus. Named for the Cascade Range. Substitutes: Centennial and Columbus (but they have a higher Alpha Acid content).']"
fuller-1845-english-strong-ale,[u'Fuller 1845 English Strong Ale'],[],[],[],[],[],[],[],[],[]
fuller-1845-english-strong-ale,[u'Fuller 1845 English Strong Ale'],[u'East Kent Golding (UK)'],[u'United Kingdom'],[u'5.0'],[],[u'0.05669906116184917'],[u'Boil'],[u'Pellet'],[u'60'],[]
springtime-cream-ale,[u'Springtime Cream Ale'],[],[],[],[],[],[],[],[],[]
springtime-cream-ale,[u'Springtime Cream Ale'],[u'Centennial (US)'],[u'United States'],[u'10.5'],[],[u'0.01417475'],[u'Boil'],[u'Pellet'],[u'60'],"[u'American aroma-type variety bred in 1974 and released in September 1990 by S.T. Kenny and C.E. Zimmermann, the breeders of this variety. Similar to Cascade and Chinook. The genetic composition is 3/4 Brewers Gold, 3/32 Fuggle, 1/6 East kent Golding, 1/32 Bavarian and 1/16 Unknown. One of the ""Three Cs"" along with Cascade and Columbus. Centennial is often referred to as a \'Super Cascade\', since it has a strong citrus aroma.']"
citrus-ipa-7,[u'Citrus IPA'],[],[],[],[],[],[],[],[],[]
citrus-ipa-7,[u'Citrus IPA'],[u'Citra (US)'],[u'United States'],[u'13.65'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'90'],"[u'Citra Brand is a registered trademark used with HBC 394 cv special aroma hop variety developed by the Hop Breeding Company (a joint venture between John I. Haas, Inc. and Select Botanicals Group, LLC). It was released in 2007. Citra Brand hops have fairly high alpha acids and total oil contents with a low percentage of cohumulone content. Citra Brand hops imparts interesting citrus and tropical fruit characters to beer.']"
citrus-ipa-7,[u'Citrus IPA'],[u'Galena (US)'],[u'United States'],[u'13.0'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'90'],"[u""A cultivar developed in 1968 from Brewer's Gold by open pollination in Idaho. An open pollination means that the male hop is unknown. The alpha acid content is relatively high\u201411.5 to 13.5%\u2014but its co-humulone content and its beta acid range are also high.""]"
citrus-ipa-7,[u'Citrus IPA'],[u'Cascade (US)'],[u'United States'],[u'7.0'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'90'],"[u'Very successful and well-established American aroma hop developed by Oregon State University\'s breeding program in 1956 from Fuggle and Serebrianker (a Russian variety), but not released for cultivation until 1972. Gives the distinct citrus/grapefruit aroma to the Pale Ale produced by California\'s Sierra Nevada Brewing Company, the best-selling American pale ale in the country. One of the ""Three Cs"" along with Centennial and Columbus. Named for the Cascade Range. Substitutes: Centennial and Columbus (but they have a higher Alpha Acid content).']"
citrus-ipa-7,[u'Citrus IPA'],[u'Sorachi Ace (JP)'],[u'Japan'],[u'11.45'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'90'],[]
citrus-ipa-7,[u'Citrus IPA'],[u'Citra (US)'],[u'United States'],[u'13.65'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'30'],"[u'Citra Brand is a registered trademark used with HBC 394 cv special aroma hop variety developed by the Hop Breeding Company (a joint venture between John I. Haas, Inc. and Select Botanicals Group, LLC). It was released in 2007. Citra Brand hops have fairly high alpha acids and total oil contents with a low percentage of cohumulone content. Citra Brand hops imparts interesting citrus and tropical fruit characters to beer.']"
citrus-ipa-7,[u'Citrus IPA'],[u'Sorachi Ace (JP)'],[u'Japan'],[u'11.45'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'8'],[]
citrus-ipa-7,[u'Citrus IPA'],[u'Citra (US)'],[u'United States'],[u'13.65'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'8'],"[u'Citra Brand is a registered trademark used with HBC 394 cv special aroma hop variety developed by the Hop Breeding Company (a joint venture between John I. Haas, Inc. and Select Botanicals Group, LLC). It was released in 2007. Citra Brand hops have fairly high alpha acids and total oil contents with a low percentage of cohumulone content. Citra Brand hops imparts interesting citrus and tropical fruit characters to beer.']"
hoppy-saison-mk1,[u'Hoppy Saison mk1'],[],[],[],[],[],[],[],[],[]
hoppy-saison-mk1,[u'Hoppy Saison mk1'],[u'Ahtanum (US)'],[u'United States'],[u'6.0'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'60'],[]
hoppy-saison-mk1,[u'Hoppy Saison mk1'],[u'Bravo (US)'],[u'United States'],[u'13.0'],[],[u'0.021262124999999996'],[u'Boil'],[u'Pellet'],[u'15'],[u'A second generation super high alpha variety that was developed by the Hopsteiner Breeding Program and released in 2006. It has good resistance to powdery mildew. Bravo is an excellent bittering hop that provides pleasant fruity and floral aroma characteristics.']
hoppy-saison-mk1,[u'Hoppy Saison mk1'],[u'Galaxy (AU)'],[u'Australia'],[u'14.15'],[],[u'0.021262124999999996'],[u'Boil'],[u'Pellet'],[u'0'],[]
five-sixteen,[u'Five Sixteen'],[],[],[],[],[],[],[],[],[]
five-sixteen,[u'Five Sixteen'],[u'Golding (UK)'],[u'United Kingdom'],[u'4.75'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'60'],[]
five-sixteen,[u'Five Sixteen'],[u'Williamette (US)'],[u'United States'],[u'6.0'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'30'],"[u'Popular American development in 1976 of the English Fuggle. Named for the Willamette Valley, an important hop-growing area. It has a character similar to Fuggle, but is more fruity and has some floral notes. Used in British and American ales. A recent taste-test comparison between Ahtanum and Willamette has described some similarity between the varieties.']"
five-sixteen,[u'Five Sixteen'],[u'Cascade (US)'],[u'United States'],[u'7.0'],[],[u'0.035436875'],[u'Boil'],[u'Pellet'],[u'20'],"[u'Very successful and well-established American aroma hop developed by Oregon State University\'s breeding program in 1956 from Fuggle and Serebrianker (a Russian variety), but not released for cultivation until 1972. Gives the distinct citrus/grapefruit aroma to the Pale Ale produced by California\'s Sierra Nevada Brewing Company, the best-selling American pale ale in the country. One of the ""Three Cs"" along with Centennial and Columbus. Named for the Cascade Range. Substitutes: Centennial and Columbus (but they have a higher Alpha Acid content).']"
five-sixteen,[u'Five Sixteen'],[u'Williamette (US)'],[u'United States'],[u'6.0'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'15'],"[u'Popular American development in 1976 of the English Fuggle. Named for the Willamette Valley, an important hop-growing area. It has a character similar to Fuggle, but is more fruity and has some floral notes. Used in British and American ales. A recent taste-test comparison between Ahtanum and Willamette has described some similarity between the varieties.']"
heinous-hummingbird-black-ipa,[u'Heinous Hummingbird Black IPA'],[],[],[],[],[],[],[],[],[]
heinous-hummingbird-black-ipa,[u'Heinous Hummingbird Black IPA'],[u'Nugget (US)'],[u'United States'],[u'14.9'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'60'],"[u'Floral, resiny aroma and flavor. Primarily a bittering hop. Substitutes: Galena, Olympic.']"
heinous-hummingbird-black-ipa,[u'Heinous Hummingbird Black IPA'],[u'Cascade (US)'],[u'United States'],[u'6.9'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'30'],"[u'Very successful and well-established American aroma hop developed by Oregon State University\'s breeding program in 1956 from Fuggle and Serebrianker (a Russian variety), but not released for cultivation until 1972. Gives the distinct citrus/grapefruit aroma to the Pale Ale produced by California\'s Sierra Nevada Brewing Company, the best-selling American pale ale in the country. One of the ""Three Cs"" along with Centennial and Columbus. Named for the Cascade Range. Substitutes: Centennial and Columbus (but they have a higher Alpha Acid content).']"
heinous-hummingbird-black-ipa,[u'Heinous Hummingbird Black IPA'],[u'Cascade (US)'],[u'United States'],[u'5.5'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'15'],"[u'Very successful and well-established American aroma hop developed by Oregon State University\'s breeding program in 1956 from Fuggle and Serebrianker (a Russian variety), but not released for cultivation until 1972. Gives the distinct citrus/grapefruit aroma to the Pale Ale produced by California\'s Sierra Nevada Brewing Company, the best-selling American pale ale in the country. One of the ""Three Cs"" along with Centennial and Columbus. Named for the Cascade Range. Substitutes: Centennial and Columbus (but they have a higher Alpha Acid content).']"
heinous-hummingbird-black-ipa,[u'Heinous Hummingbird Black IPA'],[u'Willamette (US)'],[u'United States'],[u'5.1'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'5'],[]
heinous-hummingbird-black-ipa,[u'Heinous Hummingbird Black IPA'],[u'Cascade (US)'],[u'United States'],[u'5.5'],[],[u'0.0283495'],[u'Dry Hop'],[u'Pellet'],[u'10080'],"[u'Very successful and well-established American aroma hop developed by Oregon State University\'s breeding program in 1956 from Fuggle and Serebrianker (a Russian variety), but not released for cultivation until 1972. Gives the distinct citrus/grapefruit aroma to the Pale Ale produced by California\'s Sierra Nevada Brewing Company, the best-selling American pale ale in the country. One of the ""Three Cs"" along with Centennial and Columbus. Named for the Cascade Range. Substitutes: Centennial and Columbus (but they have a higher Alpha Acid content).']"
blackwater-1,[u'Blackwater'],[],[],[],[],[],[],[],[],[]
blackwater-1,[u'Blackwater'],[u'Golding (UK)'],[u'United Kingdom'],[u'6.4'],[],[u'50.0'],[u'Boil'],[u'Pellet'],[u'60'],[]
strawberry-wheat-5,[u'Strawberry Wheat'],[],[],[],[],[],[],[],[],[]
strawberry-wheat-5,[u'Strawberry Wheat'],[u'Cascade (NZ)'],[u'New Zealand'],[u'3.0'],[],[u'0.04252429587138674'],[u'Boil'],[u'Leaf'],[u'60'],[u'This hops origins stem from an early US breeding program circa 1956 and was the first commercially bred hop to emerge from the USDA-ARS program when released in 1972. It was bred from crossing an English Fuggle with a male selection believed to have been a crossing of Fuggle with the Russian variety Serebrianka.']
nb-mustache-envy-belgian-stout-1,[u'NB Mustache Envy Belgian Stout'],[],[],[],[],[],[],[],[],[]
nb-mustache-envy-belgian-stout-1,[u'NB Mustache Envy Belgian Stout'],[u'Northern Brewer (US)'],[u'United States'],[u'11.4'],[],[u'0.0283495'],[u'First Wort'],[u'Pellet'],[u'60'],[]
nb-mustache-envy-belgian-stout-1,[u'NB Mustache Envy Belgian Stout'],[u'Golding (UK)'],[u'United Kingdom'],[u'6.47'],[],[u'0.021262124999999996'],[u'First Wort'],[u'Pellet'],[u'60'],[]
russian-imperial-stout-26,[u'Russian Imperial Stout'],[],[],[],[],[],[],[],[],[]
russian-imperial-stout-26,[u'Russian Imperial Stout'],[u'Centennial (US)'],[u'United States'],[u'10.0'],[],[u'0.028349530580924584'],[u'Boil'],[u'Leaf'],[u'60'],"[u'American aroma-type variety bred in 1974 and released in September 1990 by S.T. Kenny and C.E. Zimmermann, the breeders of this variety. Similar to Cascade and Chinook. The genetic composition is 3/4 Brewers Gold, 3/32 Fuggle, 1/6 East kent Golding, 1/32 Bavarian and 1/16 Unknown. One of the ""Three Cs"" along with Cascade and Columbus. Centennial is often referred to as a \'Super Cascade\', since it has a strong citrus aroma.']"
mosaic-apa-6,[u'Mosaic APA'],[],[],[],[],[],[],[],[],[]
mosaic-apa-6,[u'Mosaic APA'],[u'Columbus (US)'],[u'United States'],[u'16.1'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'60'],"[u'A high yielding, high alpha acid American bittering hop. Also known by the trade name Tomahawk. One of the ""Three Cs"" along with Cascade and Centennial. Like the others it is citrusy and slightly woody. Columbus has a very high amount of total oils, and can impart a \'resiny\' quality to a beer. Substitutes for bittering: Nugget, Chinook. Substitutes for aroma and flavor: Cascade, Centennial.']"
mosaic-apa-6,[u'Mosaic APA'],[u'Mosaic\u2122 (US)'],[u'United States'],[u'11.6'],[],[u'0.056699'],[u'Boil'],[u'Pellet'],[u'10'],"[u'A complex array of tropical fruit, citrus, berry, herbal, earthy and pine characteristics. Released in 2012 by the Hop Breeding Company LLC\n']"
mosaic-apa-6,[u'Mosaic APA'],[u'Mosaic\u2122 (US)'],[u'United States'],[u'11.6'],[],[u'0.056699'],[u'Boil'],[u'Pellet'],[u'5'],"[u'A complex array of tropical fruit, citrus, berry, herbal, earthy and pine characteristics. Released in 2012 by the Hop Breeding Company LLC\n']"
mosaic-apa-6,[u'Mosaic APA'],[u'Mosaic\u2122 (US)'],[u'United States'],[u'12.5'],[],[u'0.113398'],[u'Dry Hop'],[u'Pellet'],[u'7200'],"[u'A complex array of tropical fruit, citrus, berry, herbal, earthy and pine characteristics. Released in 2012 by the Hop Breeding Company LLC\n']"
gib-lions-head-winter-ale-clone,"[u""GIB lion's head winter ale clone""]",[],[],[],[],[],[],[],[],[]
gib-lions-head-winter-ale-clone,"[u""GIB lion's head winter ale clone""]",[u'Willamette (US)'],[u'United States'],[u'5.2'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'60'],[]
raging-bitch-clone-1,[u'Raging Bitch Clone'],[],[],[],[],[],[],[],[],[]
raging-bitch-clone-1,[u'Raging Bitch Clone'],[u'Warrior (US)'],[u'United States'],[u'15.8'],[],[u'0.028349530580924584'],[u'Boil'],[u'Pellet'],[u'60'],"[u'Warrior brand YCR 5 cv hop variety is an alpha hop used for its mild, clean bittering qualities. It is widely used in American pale ales and IPAs.']"
raging-bitch-clone-1,[u'Raging Bitch Clone'],[u'Columbus (US)'],[u'United States'],[u'14.4'],[],[u'0.014174765290462292'],[u'Boil'],[u'Pellet'],[u'20'],"[u'A high yielding, high alpha acid American bittering hop. Also known by the trade name Tomahawk. One of the ""Three Cs"" along with Cascade and Centennial. Like the others it is citrusy and slightly woody. Columbus has a very high amount of total oils, and can impart a \'resiny\' quality to a beer. Substitutes for bittering: Nugget, Chinook. Substitutes for aroma and flavor: Cascade, Centennial.']"
raging-bitch-clone-1,[u'Raging Bitch Clone'],[u'Amarillo (US)'],[u'United States'],[u'8.2'],[],[u'0.014174765290462292'],[u'Boil'],[u'Pellet'],[u'20'],"[u'Popular American mid-range alpha acid variety with a unique and distinct aroma discovered growing ""wild"" (spontaneously) in one of their hop yards and developed by Virgil Gamache Farms in late 20th century. Also known as VGX001, its strain number. It is registered Brand VGXP01 cv.']"
